email,password,role,uuid,first_name,last_name,date_of_birth,country,hiv_status,diagnosis_date,art_status,art_start_date,life_expectancy
lucy47@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,8CA79245-4DF2-444F-B94E-D842FF8785C9,John,Doe,13-12-1992,RWA,N,14-10-2001,N,08-09-2002,40
joy94@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,346B2DA2-1B3B-4177-96F1-8291B52076C4,Mary,Neda,26-08-2010,KEN,N,03-04-1993,Y,08-01-2020,36
jane24@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,CEB9B9B2-9E5F-4B0E-B357-D5226CA11444,Paul,Doe,10-11-1978,UGA,N,25-10-2000,Y,24-04-2015,44
tom35@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,6FDE314E-DCFA-4E01-89D3-4140DFC2B53C,Lily,Doe,02-04-1972,UGA,N,24-02-2010,Y,05-09-1997,26
paul93@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,53FE2ABF-2A93-48D0-A537-9C1225FD1988,Lucy,Johnson,01-11-2001,TZA,P,07-10-2001,Y,09-05-2014,17
tom100@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,803087D2-842D-412B-95C0-91FAD5272684,Jane,Smith,18-01-1999,KEN,P,23-03-2014,N,03-08-2008,12
tom15@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,176B8D03-0FBE-4D04-8913-14AC3BF2D3EF,Alice,Doe,12-05-1987,KEN,P,16-04-2006,Y,12-01-2002,25
joy2@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,707AA46E-6944-49E1-B964-43E2605FBA00,Peter,Doe,05-01-1976,UGA,P,24-02-2002,N,05-01-2010,19
peter77@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,CF5A3820-7291-4687-A6D8-BCC08C117BB5,Lily,Davis,13-03-1977,RWA,P,07-10-2007,Y,28-08-2008,48
alice37@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,380E0792-760D-4484-81E0-3483A7BD87C8,Joy,Smith,20-06-1986,TZA,P,23-03-2007,N,27-04-2020,44
alice29@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,E31DB5B9-4902-42C1-8164-497DDE5A96F3,Lucy,Miller,14-11-2001,UGA,P,15-08-1992,Y,10-11-2012,20
jane34@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,9EAC4927-CD50-4BF0-8F28-66A44BB2DE59,Paul,Garcia,17-11-1976,RWA,N,23-09-2015,Y,19-01-2020,11
paul78@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,227EA9F6-1720-444F-AE4E-9F64E63CCB66,Lucy,Neda,21-11-2010,TZA,N,21-11-1990,Y,12-11-2011,20
paul54@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,91E69310-5512-4901-B5C1-994598E5A684,Jane,Miller,27-09-2002,RWA,N,28-10-2011,Y,13-12-2020,31
john85@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,07C698B8-8D12-4C18-B47C-67BDC638D27F,Lily,Brown,05-03-1992,BDI,N,16-05-2006,Y,10-03-2010,25
joy74@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,97CECAF9-4966-4B6C-B83A-5AF75865B65E,Lucy,Brown,28-07-1971,BDI,P,18-07-2000,N,25-02-2018,21
jane62@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,183E2073-57BC-4842-B872-20841B87AA6D,Paul,Smith,06-07-2001,BDI,P,22-03-1994,N,20-11-2009,11
joy93@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,91351DAD-BB9F-4DA9-8512-0472A67F23C4,John,Wilson,17-09-1998,BDI,N,04-05-2015,Y,01-09-2001,19
john65@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,E44AAEB3-DE67-4A44-9304-9F4B0E13EBE3,Joy,Doe,28-01-1981,RWA,N,27-09-2003,Y,08-06-2008,48
paul81@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,F0B43E63-6D1B-4BA6-9E07-7393962443A5,Joy,Davis,18-05-2001,BDI,P,28-09-2006,Y,03-08-2007,40
paul66@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,F510A4E9-4A1B-4321-A2D1-A5FE381E6BA4,Peter,Johnson,12-12-1978,KEN,N,22-02-2013,N,14-05-2017,45
jane36@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,4643ED69-8B5C-4601-8DAF-4D144FDF6F0C,Alice,Johnson,28-04-1987,UGA,N,10-06-2012,Y,07-07-2014,24
joy8@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,FBEDB8CD-3C4B-4D58-9A4D-1E5DBE5E6BB3,Mary,Wilson,26-08-1991,BDI,P,27-04-2012,N,06-12-1995,36
joy17@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,72388FEF-4C8D-466C-8545-A02A512EE8D4,Joy,Brown,12-11-1973,BDI,P,19-10-1990,N,16-02-2011,45
jane42@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,063F9272-46BC-42FF-8C88-A61AC52C8EE1,Lucy,Miller,04-01-2004,BDI,N,26-01-2003,Y,12-05-2007,23
mary25@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,AD350E5E-9580-4631-8403-926BFCA7180E,Lily,Garcia,25-09-1994,KEN,P,10-05-2004,N,12-02-2005,48
jane9@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,A4271E98-0E6B-47FD-81D9-678A0FFFED47,Mary,Brown,13-02-1987,RWA,P,02-01-2012,Y,05-08-2003,20
peter30@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,7E9E900A-1546-41C8-B938-60BF2497C9AA,Joy,Johnson,13-01-2009,BDI,N,22-06-1993,N,07-01-2006,39
tom95@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,7E153AEA-FAF4-4C26-8121-8C7E6F3E56BB,Jane,Neda,26-09-1984,RWA,P,09-09-2012,N,03-09-2014,17
lily72@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,226463B3-7EB5-4ACD-9B03-CF21842F6148,John,Smith,28-07-1972,BDI,N,03-08-1993,N,20-08-2009,24
lucy71@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,1E9C78DF-1A0C-4635-98D8-C97BA570E156,Mary,Doe,10-04-1975,BDI,N,06-08-2004,N,03-08-2017,13
mary67@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,5B73A00C-95EE-410C-A6A2-4594A96A76D0,Peter,Williams,07-05-1978,RWA,N,18-03-2009,Y,19-08-1998,13
lily62@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,7BFBE45F-CC41-4A22-B6BA-AD0A5D385C85,Joy,Brown,17-03-1982,UGA,P,18-04-2011,Y,25-07-1998,30
alice94@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,8E444FA9-65FA-4BB5-A774-F8B3D7EB8DF7,Paul,Wilson,12-10-2000,TZA,P,01-08-2015,Y,12-12-2019,11
tom76@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,F655D627-36AD-4E59-8BCD-53B08419BD46,Joy,Doe,13-02-1978,RWA,N,21-04-2015,Y,13-12-2019,22
tom97@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,CDE84226-39BC-4F60-B98D-386C39DC2F1A,Alice,Johnson,24-01-1997,TZA,N,26-09-2015,Y,25-02-2004,45
mary8@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,BCF4B07A-9A6E-4AAD-BAF7-CC68F1BAB5C0,John,Neda,10-06-1988,UGA,N,28-05-2009,Y,04-06-2013,22
tom89@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,A446D2CF-0E2A-4503-9A24-E65DE50B1AFA,Paul,Johnson,16-12-1999,RWA,P,25-12-2004,N,02-08-2002,36
lucy12@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,A42111CB-1836-48D5-9CAA-EEF321D436CE,Lily,Johnson,18-09-2005,TZA,N,15-09-1991,Y,19-06-2004,17
alice33@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,8D7A0775-BEC5-4857-85C9-050C73FABABF,Joy,Williams,25-10-2003,TZA,P,12-12-1993,Y,15-10-2003,45
joy5@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,6FB4E37B-9D72-41D0-80C5-5C50E792E95D,Mary,Wilson,16-09-1994,BDI,N,17-10-2008,N,27-05-2015,27
peter22@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,A5DCFDF5-9221-4DC1-931A-7D5E4B9616EA,Alice,Brown,11-07-1985,KEN,N,17-10-2012,Y,04-10-2017,18
john4@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,59755584-AB20-4D34-9CD3-11B3F748DC08,Mary,Williams,05-10-1997,BDI,N,05-05-2011,N,23-12-2011,31
joy27@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,DDACE386-901B-4005-B42C-430B72C6A694,Paul,Smith,06-07-2009,RWA,N,02-10-1992,N,12-02-2011,34
lily20@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,941AA6BE-0049-40CC-90A6-7BCAF269B264,Mary,Garcia,04-01-1978,KEN,N,06-06-2016,N,22-04-2002,36
tom2@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,BF75B88E-F942-42D5-BC01-5CC1CE26CE11,Tom,Smith,23-06-2010,UGA,N,12-11-2011,N,20-05-2014,11
mary72@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,EEA1811C-7A6D-45CE-95F3-F30105C0F01E,Joy,Brown,12-05-1977,TZA,N,11-07-2010,N,12-08-1997,10
tom25@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,D82DD7F5-32FA-43B3-9300-210AA571F78D,Paul,Johnson,02-04-1989,KEN,N,24-12-2000,Y,09-12-1998,39
tom91@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,2DC58AB8-B1B4-4951-A861-B1E749A1A574,Tom,Williams,05-11-2000,RWA,P,24-12-2011,N,16-07-2001,32
joy5@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,8A23D60C-F50D-429E-B816-E892D0908810,Paul,Johnson,21-12-2000,RWA,N,01-09-2000,Y,21-03-2003,37
joy26@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,55FB815D-6307-4BC8-9AEA-701F341D93FC,Mary,Doe,12-09-1980,RWA,P,14-02-1993,Y,16-04-2009,35
jane34@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,39C04A37-6F0E-4C91-A192-72EA7D1B1765,John,Doe,08-11-1995,RWA,N,22-11-2019,Y,04-08-2015,25
peter55@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,2CB52FF7-2A02-4983-A00C-FD2B6D60C9D4,Peter,Neda,09-04-1991,RWA,P,20-06-2018,N,11-04-2018,47
john79@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,8386084A-83B5-44E1-9EBE-134518A1ACE1,Lily,Neda,08-08-1971,KEN,P,18-03-2015,Y,05-03-2004,16
jane80@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,72FF9E84-B05D-490E-B6B8-185E5FAB725D,Tom,Wilson,28-08-1974,UGA,P,24-06-2003,Y,04-09-1999,11
lily62@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,387CA5FF-78A0-407C-94B9-DB74DFA5E548,Paul,Johnson,05-07-1974,UGA,N,23-06-1999,N,12-05-2005,50
joy59@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,9E5AD6FD-9CA5-4A7D-A67E-93608641320D,Lily,Davis,17-02-1982,BDI,P,06-06-2016,Y,01-12-2012,38
paul34@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,293BF756-1FE4-43DD-91ED-DC0A10B8E92D,Tom,Johnson,11-05-1976,KEN,P,22-12-1996,N,07-02-2011,17
john74@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,8AB4C28C-4444-416E-B516-5EDB4B1F8BF6,Mary,Davis,01-10-2003,TZA,N,17-11-1993,Y,10-03-2015,15
paul23@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,22082F7B-484D-46C4-8AED-BF768E3F468D,Paul,Davis,03-06-2006,BDI,N,20-09-1992,N,10-04-2005,26
alice22@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,8E66D288-FE34-444A-8E25-D6A37B13B116,Jane,Williams,11-05-2010,KEN,N,01-08-2010,N,01-10-2011,37
jane5@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,B6DE64A4-3AC6-4A7D-916F-376920B76825,Paul,Garcia,25-06-1987,KEN,P,18-03-2000,N,26-08-2006,46
jane98@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,50394CB5-671E-4DC0-8414-5DBBF22FDAF9,Alice,Williams,24-08-1984,RWA,P,02-03-1999,N,14-01-2007,34
mary18@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,DE0DA648-B67A-4AF0-ADD2-E7E8B639A872,Jane,Smith,13-02-2007,KEN,N,13-06-1997,N,16-07-1998,34
tom100@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,A2A12876-5C5E-48A0-917F-5194E02EE896,Jane,Doe,06-03-2004,BDI,P,01-10-2005,N,13-01-1995,22
lily63@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,FDE337B7-0B6F-4542-8A59-AFB162A9317A,Tom,Neda,24-02-1981,KEN,P,11-04-1996,Y,16-03-1996,13
mary74@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,EA88B8E1-0AF3-444B-A795-61D4A4DE4EF5,Peter,Williams,07-10-2003,KEN,N,18-01-2002,Y,04-02-2014,37
alice49@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,223E8D2A-791A-4FBF-807C-988D59CC7A9C,Lily,Smith,28-07-1983,RWA,N,04-11-2001,N,19-10-1995,23
peter52@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,928BF52C-D954-4C8D-BBED-9CEDBBC5B066,Tom,Doe,21-06-1994,KEN,P,05-11-2016,Y,25-02-2012,26
lily57@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,9BCEE6A4-0659-4E80-A3AE-E7C64158BDD9,Lucy,Smith,17-08-1997,RWA,N,02-07-2009,Y,19-03-1998,34
joy81@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,AD021508-FD85-42F0-B057-5EE36AED563A,John,Wilson,23-10-2001,RWA,P,24-12-1996,N,11-07-2014,17
tom35@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,0782EF0E-B480-4497-B890-E2533CD56C50,Mary,Davis,03-01-1973,KEN,P,14-04-2014,Y,01-05-2002,50
tom97@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,FE7DB535-E001-4B3D-87B7-814A8270A376,Alice,Wilson,14-04-1995,TZA,N,24-11-2011,N,20-05-1996,49
tom3@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,1275DB90-00DD-48F2-8A4C-4ECE4E5AB647,Tom,Doe,23-09-1973,UGA,P,25-10-2011,Y,16-08-2009,11
tom67@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,C862B54F-62C1-483E-B16E-DA0590D3CA64,John,Smith,19-05-1974,TZA,N,06-09-2001,N,18-11-2016,25
mary13@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,97C0CEC1-DCBB-436E-9100-39EFD5048640,Lucy,Williams,28-12-1986,KEN,N,01-11-2010,Y,23-11-2005,19
joy72@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,9F78975F-11B8-45B3-821A-7FC6FE951A41,Peter,Wilson,13-01-2008,UGA,N,13-07-2010,Y,14-04-2014,47
joy45@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,49081D94-3D69-4032-9DD0-A6F30F708D24,Alice,Neda,14-07-1990,RWA,N,20-09-2001,N,18-12-2016,37
tom79@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,14CC04AD-31E2-49A0-B7C6-2B1583F34CE3,Paul,Brown,21-07-1980,TZA,N,08-01-1996,N,03-06-2007,31
lucy89@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,DAAD153D-8C69-4406-AED0-5C731B61B325,Peter,Wilson,19-06-1994,TZA,N,19-07-1999,N,04-05-2004,21
lily61@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,B9C0CF9B-E9A6-4216-A8F6-7F5FE4FFDCE4,Jane,Brown,14-09-2003,RWA,N,25-10-2018,N,10-04-2020,15
tom59@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,43758257-BA2F-4CAE-864B-4A607F6A0851,Peter,Williams,23-03-2000,RWA,P,24-05-2007,Y,21-06-1999,22
jane78@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,C675E7D2-4403-46F2-BE6D-CAB16BD1748B,John,Wilson,03-04-1970,UGA,P,02-05-1991,Y,27-07-2011,41
joy17@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,5D227837-DC42-47F5-AA65-3F950193CAD6,John,Johnson,18-04-2000,RWA,P,16-11-2011,N,18-10-2014,28
paul33@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,00E7B257-1F87-45ED-9BD2-DB9605F429CC,Jane,Brown,25-01-1981,KEN,P,27-04-1993,Y,28-12-2017,48
jane18@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,351E277E-EBF7-4A2D-8B17-52535DC8BD2A,Peter,Doe,09-12-1976,RWA,N,24-08-2000,Y,07-06-2000,48
tom71@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,7B765226-B87E-4CEE-9E3C-00989679A9A5,John,Doe,11-12-1998,UGA,P,24-08-1998,Y,15-07-2000,30
john92@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,12431E28-9120-4F9C-9553-C3495555E1D5,Joy,Davis,25-12-1975,KEN,P,08-06-1993,Y,27-08-2018,16
joy26@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,F996F151-B2D5-4D7E-9DF6-77EA8400559F,Paul,Doe,24-06-1975,RWA,N,26-06-2018,Y,16-07-2006,37
jane33@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,7772B69B-3798-433A-A2EC-C98F6A90B8BC,Tom,Brown,04-04-2009,TZA,P,05-11-2019,N,09-08-2003,46
tom79@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,F4E47C6D-5A99-49E7-80DE-B4FED6EF278A,Mary,Neda,02-10-1983,UGA,P,03-02-2014,N,16-08-2018,18
lucy59@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,EA535283-EA86-40C7-8E39-062F1DF0C73A,John,Wilson,16-07-1996,TZA,N,12-05-2005,Y,26-03-2010,13
mary81@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,5AC0D4A4-1784-455A-86F5-3E6B9DF4D0DA,Joy,Doe,27-01-2009,RWA,P,10-07-2001,Y,19-05-2016,41
tom28@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,3B11A4FB-396A-479D-8768-D40142B4A7B9,Jane,Johnson,16-01-1984,KEN,P,04-04-2011,N,10-01-2016,27
john46@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,231E67FD-93D9-4397-8912-9D53BB50D442,Mary,Smith,11-04-1996,RWA,N,08-09-2010,N,24-03-2015,21
paul45@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,929599C1-9105-4EB0-9F3E-4C8555D2DF45,Paul,Miller,09-06-2002,TZA,N,09-10-1994,N,11-06-2015,17
paul75@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,0EA2D48E-E7F3-4B9E-9737-BEF995BDF5B3,Peter,Brown,09-05-1988,UGA,N,20-04-2000,N,03-01-2009,27
jane61@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,46500EB9-5FC6-4B81-8E03-A8866A3986AA,Alice,Garcia,10-08-2002,BDI,P,15-01-2004,Y,19-01-2008,34
lucy58@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,800D6173-7A1D-422E-9134-6693A4B79AF4,Joy,Johnson,14-01-1989,RWA,N,15-12-2019,N,23-08-2002,28
alice42@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,946D2F11-3B93-489C-BC99-CA0D8C44F583,Peter,Doe,02-01-1997,TZA,N,13-03-2009,N,06-01-2015,11
joy97@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,35007031-2B4D-4345-B1C6-3DDDC544049F,Paul,Johnson,03-10-1983,UGA,P,25-09-2000,Y,02-02-2007,22
john74@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,8C7211CA-959F-41D3-81DF-12681FD7AD86,Lily,Doe,06-12-2010,RWA,N,13-08-2012,Y,04-06-2016,44
jane5@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,F368F63D-9298-4D6C-B81A-ED0B38404D66,Peter,Davis,03-08-1988,TZA,N,16-07-2018,N,09-05-2004,35
tom70@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,034E0DEB-3704-4359-8FE5-C52684AAB621,Lily,Wilson,06-07-1987,RWA,N,07-08-2005,N,26-04-2004,21
tom42@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,FE93C39F-2A43-4CC6-838C-8FAFCE694D4C,Tom,Miller,11-09-2006,RWA,N,01-05-1991,Y,25-12-2018,45
peter30@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,B01389D0-6F69-4EE1-ACAF-6E5593110DA7,Lily,Johnson,23-11-1986,RWA,N,27-05-2004,Y,02-03-1997,35
lily56@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,45EE675A-0850-4798-85EB-37EAAE33CCD2,Tom,Garcia,18-09-2008,UGA,N,25-02-2011,N,01-04-2016,33
peter29@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,4743AAD0-2AD8-4087-BCFC-DB6CCE1ED599,Alice,Davis,23-11-1991,UGA,N,18-01-2004,Y,21-07-2013,34
lily80@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,85F4ED46-F37A-4C19-B465-553526FAA019,Mary,Williams,23-10-1999,KEN,N,06-02-2014,N,20-12-2018,14
jane58@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,A61DE785-91F1-4E6C-8B69-2D3FE2958D97,Lily,Garcia,27-12-2002,TZA,N,02-07-2007,Y,12-04-1996,13
jane87@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,437494AA-F7A5-4644-BD17-368FFE0063D6,Alice,Wilson,06-03-2008,UGA,P,01-12-2012,N,26-09-2013,43
paul94@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,D55C8264-45C5-4652-8895-A7F9AD404887,Lucy,Williams,21-04-2001,BDI,N,13-11-2010,Y,23-05-2015,33
john79@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,776E76FD-B48B-4B52-99C2-563365D3138B,Paul,Williams,03-04-2008,RWA,N,03-12-2005,N,06-03-2010,30
paul79@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,3B2F0566-979D-42A0-83C6-81E0A17CDB87,Lily,Smith,28-04-1996,UGA,N,20-12-1993,N,22-11-2010,22
paul4@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,E0413A95-9212-4E17-9F7D-6F1082791214,Lucy,Neda,28-07-1978,UGA,N,17-05-2015,N,07-05-2003,18
john25@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,AC0E6D69-04A4-4DF5-94D7-2C0BE51090A7,Joy,Wilson,18-03-1986,UGA,P,17-09-2016,N,05-01-1998,22
alice20@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,CCC43FCB-2DBC-4119-9844-666946501DC8,Lucy,Garcia,15-10-2001,TZA,N,14-12-2014,N,01-10-2005,19
joy50@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,0AEDD51E-08DD-4C8E-8849-94846BB1DF98,Paul,Williams,13-07-2000,BDI,P,10-07-2002,N,09-02-1997,43
mary96@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,B8FB3CDE-C746-44B3-89D4-55767B0154CF,Paul,Brown,04-05-1995,TZA,P,03-03-2006,N,06-08-2000,33
mary71@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,D1D84920-5535-4F68-99DC-9F87476D651C,Jane,Brown,22-03-1984,TZA,P,20-04-2016,N,13-06-2019,19
peter62@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,CC2BCBF7-9505-4F53-8CD7-DD4D9187F58A,Joy,Davis,14-05-1994,KEN,P,02-02-1993,Y,22-11-2018,11
paul37@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,F79DA2F1-5866-4BD7-BD67-187BFCFD42FB,Mary,Neda,10-01-2003,RWA,N,01-04-2000,N,26-04-1997,35
joy9@gmail.com,$1$24uuid$5f4dcc3b5aa765d61d8327deb882cf99,patient,ACBB392C-148B-4B3D-8B62-D64DA80CF56A,Lily,Brown,19-02-1975,BDI,N,13-05-1994,Y,03-06-2010,12
